w3_urban,w3_hhid,exp_total,hh_size,dw_hh,hh_weight,housing_wgt,food_wgt,intox_wgt,entsprt_wgt,comm_wgt,clothing_wgt,hhitems_wgt,health_wgt,educ_wgt,trans_wgt,ptrans_wgt,misc_wgt,w3_african,w3_coloured,w3_indas,w3_white,ew_hh,pers_inc_d,pers_inc_e,hrslstwk,hrslstwk_e,hrslstwk_d,cluster,wage_e,wage_d,pers_inc_hh,w3_ruralform,w3_tribal,w3_urbaninf,w3_province,w3_gc_dc,w3_h_rntpay,w3_h_ownmn,food,w3_h_nfcigspn,w3_h_nfalcspn,w3_h_nfentspn,w3_h_nfsprspn,w3_h_nfperspn,w3_h_nfjewspn,w3_h_nftrpspn,w3_h_nfcelspn,w3_h_nftelspn,w3_h_nfnetspn,w3_h_nflotspn,w3_h_nfcerspn,w3_h_nfcarspn,w3_h_nfpetrspn,ptrans,w3_h_nfwatspn,w3_h_nfelespn,w3_h_nfenespn,w3_h_nfmunspn,w3_h_nflevspn,w3_h_nfinsfspn,w3_h_nfinseduspn,w3_h_nfinslspn,w3_h_nfinsshspn,w3_h_nfmedaidspn,w3_h_nfkitspn,w3_h_nfdwlspn,w3_h_nfbedspn,w3_h_nfmatspn,w3_h_nfhpspn,w3_h_nffrnspn,w3_h_nfclthspn,w3_h_nfclthaspn,w3_h_nfclthmspn,w3_h_nfdocspn,w3_h_nfhspspn,w3_h_nfmedspn,w3_h_nftradspn,w3_h_nfhomspn,w3_h_nfschfeespn,w3_h_nfschstatspn,w3_h_nfschunispn,w3_h_nfschospn,w3_h_nfwshspn,w3_h_nfchldspn,w3_h_nfrelspn,w3_h_nfdomspn,w3_h_nfpetsspn,w3_h_nfswimspn,w3_h_nftoysspn,w3_h_nfgftsspn,w3_h_nflobspn,w3_h_nfinctaxspn,w3_h_tinc,w3_h_tinc_cat,w3_hhgeo,w3_h_fdtot_cat,w3_h_refrem,w3_h_sub,deathill_neg,stock_neg,income_neg,other_neg,dest_neg,pers_inc_d_avg,pers_inc_e_avg,hrslstwk_dom_avg,dw_count,ew_count,housing,intox,entsprt,comm,clothing,hhitems,health,educ,trans,misc,sole_provider_d,pop_g1,pop_g2,pop_g3,pop_g4,pop_g5,dom_employ_hh,fweight,dw_emp,joburg_ct_u,pret_ct_u,pret_jo_u,foodflag,exp_k,food_inf,intox_inf,clothing_inf,housing_inf,hhitems_inf,health_inf,trans_inf,ptrans_inf,comm_inf,entsprt_inf,educ_inf,misc_inf,food_infwgt,intox_infwgt,clothing_infwgt,housing_infwgt,hhitems_infwgt,health_infwgt,trans_infwgt,ptrans_infwgt,comm_infwgt,entsprt_infwgt,educ_infwgt,misc_infwgt,hh_inflation,minwage_change,inf_diff,inf_diff_cat
0,305802,2250,4,1,1641.949951,0,0.8,0.1466667,0,0.0444444,0,0,0,0,0,0,0.0088889,0,4,0,0,1,1200,1200,45,45,45,1014,6.158584,6.158584,1200,1,0,0,1. Western Cape,2. Boland District Municipality,,,1800,180,150,,,,,,100,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,,1. Rural Formal,,0,0,0,0,0,0,0,1200,1200,,1641.95,1641.95,0,330,0,100,0,0,0,0,0,20,1,0,1,0,0,0,1,1641,DW Household,,,,1,2.25,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0704,0.0076267,0,0,0,0,0,0,-0.0002222,0,0,0.0006044,0.0784089,0.076,-0.0024089,< 0%
1,305803,650,2,1,967.9801636,0.2307692,0.6153846,0.1538462,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1600,1600,48,48,48,1010,7.698229,7.698229,1600,0,0,0,1. Western Cape,2. Boland District Municipality,,,400,,100,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,,3. Urban Formal,,1,1,0,0,0,0,0,1600,1600,,967.9802,967.9802,150,100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,967,DW Household,,,,1,0.65,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0541538,0.008,0,0.0131538,0,0,0,0,0,0,0,0,0.0753077,0.076,0.0006923,>=0% & <0.5%
0,305807,1200,3,1,1369.795776,0.2083333,0.4166667,0,0,0.0416667,0,0.1666667,0,0,0,0,0.1666667,3,0,0,0,1,500,500,16,16,16,2022,7.21709,7.21709,500,0,1,0,2. Eastern Cape,13. Chris Hani District Municipality,,,500,,,,,200,,,50,,,,,,,,,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,1080,,2. Tribal Authority Areas,,0,0,0,0,0,0,0,500,500,,1369.796,1369.796,250,0,0,50,0,200,0,0,0,200,1,1,0,0,0,0,1,1369,DW Household,,,,0,1.2,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0366667,0,0,0.011875,0.0061667,0,0,0,-0.0002083,0,0,0.0113333,0.0658333,0.076,0.0101667,>=1%
1,305813,2245,3,0,533.0126953,0.1113586,0.4454343,0.2672606,0.0089087,0,0,0.0222717,0,0,0,0,0.1447662,0,3,0,0,1,0,4161,90,45,0,1026,21.35489,,6661,0,0,0,1. Western Cape,3. Overberg District Municipality,,,1000,400,200,20,,50,,,,,,,,,,,25,200,,25,,125,,,,50,,,,,,,,,,,,,,,,,,,100,,50,,,,,,,,7800,,3. Urban Formal,,1,0,0,0,0,0,0,,4161,,0,533.0127,250,600,20,0,0,50,0,0,0,325,,0,1,0,0,0,1,533,DW Employer,,,,0,2.245,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0391982,0.0138976,0,0.0063474,0.0008241,0,0,0,0,0.0002405,0,0.0098441,0.0703519,0.076,0.0056481,>=0.5% & <1%
1,305820,12810,6,1,371.0085449,0.3239656,0.2966433,0,0,0.0468384,0.058548,0.039032,0,0,0.0468384,0,0.1881343,0,6,0,0,1,2700,10200,135,135,90,1018,26.17398,13.85681,10200,0,0,0,1. Western Cape,3. Overberg District Municipality,,2500,3800,,,,,,,,450,150,,10,,,600,,300,950,300,100,,150,,,,700,,,500,,,,750,,,,,,,,,,,,350,,1050,,150,,,,,,,11,3. Urban Formal,,1,0,0,0,0,0,0,1350,3400,45,742.0171,1113.026,4150,0,0,600,750,500,0,0,600,2410,0,0,1,0,0,0,1,371,DW Household,,,,0,12.81,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0261046,0,0.0031616,0.018466,0.0014442,0,0.0044496,0,-0.0002342,0,0,0.0127931,0.066185,0.076,0.009815,>=0.5% & <1%
0,305821,1950,10,0,455.8349609,0,0.6153846,0.0769231,0,0.1025641,0,0.1025641,0,0,0,0,0.1025641,10,0,0,0,1,0,1268,100,100,0,5039,3.65281,,1268,1,0,0,5. KwaZulu-Natal,25. Amajuba District Municipality,,,1200,150,,,,200,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,4500,,1. Rural Formal,,0,0,0,0,0,0,0,,634,,0,911.6699,0,150,0,200,0,200,0,0,0,200,,1,0,0,0,0,1,455,DW Employer,,,,1,1.95,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0541538,0.004,0,0,0.0037949,0,0,0,-0.0005128,0,0,0.0069744,0.0684103,0.076,0.0075897,>=0.5% & <1%
1,305840,840,2,0,1097.205078,0,0.7142857,0.1190476,0,0.0357143,0,0.1190476,0,0,0,0,0.0119048,2,0,0,0,1,0,4200,90,90,0,9027,10.77752,,4200,0,0,0,7. Gauteng,76. City Of Tshwane Metropolitan Municipality,,,600,,100,,,100,,,30,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,3. Urban Formal,,1,0,0,0,0,0,0,,2100,,0,2194.41,0,100,0,30,0,100,0,0,0,10,,1,0,0,0,0,1,1097,DW Employer,,1,1,1,0.84,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0628571,0.0061905,0,0,0.0044048,0,0,0,-0.0001786,0,0,0.0008095,0.0740833,0.076,0.0019167,>=0% & <0.5%
0,305842,1390,2,1,22880.52539,0,0.7194245,0.0359712,0,0.0719424,0,0,0,0,0,0,0.1726619,2,0,0,0,1,1300,1300,96,48,48,9013,6.254811,6.254811,2600,1,0,0,9. Limpopo,34. Vhembe District Municipality,,,1000,50,,,,,,,100,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,1. Rural Formal,,0,0,0,0,0,0,0,1300,1300,,22880.53,22880.53,0,50,0,100,0,0,0,0,0,240,0,1,0,0,0,0,1,22880,DW Household,,,,1,1.39,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0633094,0.0018705,0,0,0,0,0,0,-0.0003597,0,0,0.011741,0.0765612,0.076,-0.0005612,< 0%
1,305846,10660,4,1,370.197937,0.0797373,0.0469043,0.0187617,0.4690432,0.0028143,0.3095685,0.0469043,0,0.0028143,0,0.0075047,0.0159475,0,4,0,0,1,1592,3592,93,93,45,1035,8.896587,8.170387,3592,0,0,0,1. Western Cape,5. Central Karoo District Municipality,,,500,200,,,,150,,,30,,,,5000,,,80,,300,,550,,,,,,,,,,,,350,1350,1950,,,,,,,,30,,,100,50,,,20,,,,,,3600,,3. Urban Formal,,1,0,1,0,0,0,0,1592,1796,,370.1979,740.3959,850,200,5000,30,3300,500,0,30,0,170,0,0,1,0,0,0,1,370,DW Household,,,,0,10.66,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0041276,0.0009756,0.0167167,0.004545,0.0017355,0,0,0.0004878,-0.0000141,0.0126642,0.0002448,0.0010844,0.0425675,0.076,0.0334325,>=1%
1,305869,2725,6,0,2211.278076,0.0477064,0.293578,0.0880734,0,0.1100917,0,0,0,0,0,0.2201835,0.240367,6,0,0,0,1,0,1200,83,35,0,1043,7.918179,,3500,0,0,0,1. Western Cape,171. City Of Cape Town Metropolitan Municipality,,,800,40,200,,,,,,300,,,,,,,600,100,30,,,,305,,,,,,,,,,,,,,,,,,,,,,,150,200,,,,,,,,,2300,,3. Urban Formal,,1,0,0,0,0,0,0,,1200,,0,2211.278,130,240,0,300,0,0,0,0,0,655,,1,0,0,0,0,1,2211,DW Employer,2,2,,0,2.725,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0258349,0.0045798,0,0.0027193,0,0,0,0.0143119,-0.0005505,0,0,0.016345,0.0632404,0.076,0.0127596,>=1%
1,305874,3369,2,1,9317.324219,0.1187296,0.3561888,0,0,0.0237459,0,0.0445236,0,0.0831107,0,0.2018403,0.1718611,2,0,0,0,1,2500,2500,40,40,40,7022,14.43418,14.43418,2500,0,0,0,7. Gauteng,773. Ekurhuleni Metropolitan Municipality,150,,1200,,,,,100,,,80,,,,,,,680,,250,,,,179,,,,,,,,,,,,,,,,,,,,,,280,150,250,,,,,50,,,,3000,,3. Urban Formal,,1,0,0,0,0,0,0,2500,2500,,9317.324,9317.324,400,0,0,80,0,150,0,280,0,579,1,1,0,0,0,0,1,9317,DW Household,,,,0,3.369,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0313446,0,0,0.0067676,0.0016474,0,0,0.0131196,-0.0001187,0,0.0072306,0.0116866,0.0716776,0.076,0.0043224,>=0% & <0.5%
1,305878,920,3,1,447.6958923,0.0543478,0.6521739,0.1413043,0,0.0217391,0,0.0978261,0,0,0,0,0.0326087,0,3,0,0,1,400,400,35,35,35,3005,2.639393,2.639393,400,0,0,0,3. Northern Cape,6. Namakwa District Municipality,,,600,50,80,,,90,,,20,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,1200,,3. Urban Formal,,1,1,0,0,0,0,0,400,400,,447.6959,447.6959,50,130,0,20,0,90,0,0,0,30,1,0,1,0,0,0,1,447,DW Household,,,,1,0.92,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0573913,0.0073478,0,0.0030978,0.0036196,0,0,0,-0.0001087,0,0,0.0022174,0.0735652,0.076,0.0024348,>=0% & <0.5%
0,305883,1548,8,0,1002.534058,0.0109819,0.5426357,0.0775194,0,0.0516796,0,0.0200258,0.0968992,0,0,0.0904393,0.1098191,7,1,0,0,1,0,450,16,16,0,2039,6.495381,,450,0,1,0,2. Eastern Cape,44. Alfred Nzo District Municipality,,,840,120,,,,31,,,80,,,,,,,140,,,17,,,100,,,,,,,,,,,,,,150,,,,,,,,,70,,,,,,,,,,840,,2. Tribal Authority Areas,,0,0,0,0,0,0,1,,450,,0,1002.534,17,120,0,80,0,31,150,0,0,170,,0,0,0,0,1,1,1002,DW Employer,,,,1,1.548,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0477519,0.004031,0,0.000626,0.000741,0.0044574,0,0.0058786,-0.0002584,0,0,0.0074677,0.0706951,0.076,0.0053049,>=0.5% & <1%
1,305886,2200,5,0,7240.13916,0.4545455,0.3636364,0,0,0,0,0.1818182,0,0,0,0,0,0,5,0,0,1,0,2500,40,40,0,1045,14.43418,,2500,0,0,0,1. Western Cape,171. City Of Cape Town Metropolitan Municipality,600,,800,,,,,400,,,,,,,,,,,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,,3. Urban Formal,,1,0,1,0,0,0,0,,2500,,0,7240.139,1000,0,0,0,0,400,0,0,0,0,,0,1,0,0,0,1,7240,DW Employer,2,2,,0,2.2,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.032,0,0,0.0259091,0.0067273,0,0,0,0,0,0,0,0.0646364,0.076,0.0113636,>=1%
0,305887,1610,4,1,2167.213867,0.1863354,0.2484472,0.0310559,0.2484472,0.0372671,0,0.0931677,0,0,0,0.0310559,0.1242236,4,0,0,0,1,650,650,21,21,21,9005,7.148356,7.148356,650,0,1,0,9. Limpopo,33. Mopani District Municipality,,,400,50,,400,,150,,,60,,,,,,,50,,300,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,2500,,2. Tribal Authority Areas,,0,0,0,0,0,0,0,650,650,,2167.214,2167.214,300,50,400,60,0,150,0,0,0,200,1,1,0,0,0,0,1,2167,DW Household,,,,0,1.61,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0218634,0.0016149,0,0.0106211,0.0034472,0,0,0.0020186,-0.0001863,0.0067081,0,0.0084472,0.0545342,0.076,0.0214658,>=1%
1,305895,1925,6,1,606.0687866,0.0779221,0.2077922,0.025974,0.0519481,0.025974,0.1558442,0.2103896,0.0779221,0.1038961,0,0,0.0623377,6,0,0,0,1,600,600,8,8,8,2047,17.32102,17.32102,600,0,0,0,2. Eastern Cape,275. Nelson Mandela Metropolitan Municipality,,,400,,50,,,,,100,50,,,50,,,,,50,100,,,,,,,,,,,,,385,,,300,,150,,,,,,100,,100,70,,,,,,20,,,,2700,,3. Urban Formal,,1,1,0,0,0,0,0,600,600,,606.0688,606.0688,150,50,100,50,300,405,150,200,0,120,1,1,0,0,0,0,1,606,DW Household,,,,0,1.925,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0182857,0.0013506,0.0084156,0.0044416,0.0077844,0.0035844,0,0,-0.0001299,0.0014026,0.009039,0.004239,0.058413,0.076,0.017587,>=1%
0,305898,940,3,1,309.2812195,0.0851064,0.6382979,0,0,0.0319149,0,0.0638298,0,0,0,0.1276596,0.0531915,3,0,0,0,1,1000,1000,40,40,40,5075,5.773672,5.773672,1000,0,0,1,5. KwaZulu-Natal,43. Sisonke District Municipality,,,600,,,,,60,,,30,,,,,,,120,,50,30,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,1500,,4. Urban Informal,,1,0,0,0,0,0,0,1000,1000,,309.2812,309.2812,80,0,0,30,0,60,0,0,0,50,1,1,0,0,0,0,1,309,DW Household,,,,1,0.94,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0561702,0,0,0.0048511,0.0023617,0,0,0.0082979,-0.0001596,0,0,0.003617,0.0751383,0.076,0.0008617,>=0% & <0.5%
1,305901,910,2,1,2265.681885,0.3846154,0.3846154,0,0,0.043956,0.0769231,0.1098901,0,0,0,0,0,2,0,0,0,1,1100,1100,40,40,40,7003,6.351039,6.351039,1100,0,0,0,7. Gauteng,88. West Rand District Municipality,,,350,,,,,,,,40,,,,,,,,,,,350,,,,,,,100,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,7,3. Urban Formal,,1,0,1,0,1,0,0,1100,1100,,2265.682,2265.682,350,0,0,40,70,100,0,0,0,0,1,1,0,0,0,0,1,2265,DW Household,,,,0,0.91,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0338462,0,0.0041538,0.0219231,0.0040659,0,0,0,-0.0002198,0,0,0,0.0637692,0.076,0.0122308,>=1%
1,305904,3245,7,0,335.8678284,0.0616333,0.4930663,0,0,0.009245,0.1309707,0.0616333,0,0.1309707,0,0,0.1124807,7,0,0,0,1,0,1000,40,40,0,4013,5.773672,,1000,0,0,0,4. Free State,17. Motheo District Municipality,,,1600,,,,,200,,,30,,,,,,,,,,200,,,65,,,,,,,,,,,425,,,,,,,,,,425,,300,,,,,,,,,,3800,,3. Urban Formal,,1,1,1,0,0,0,0,,1000,,0,335.8678,200,0,0,30,425,200,0,425,0,365,,1,0,0,0,0,1,335,DW Employer,,,,0,3.245,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0433898,0,0.0070724,0.0035131,0.0022804,0,0,0,-0.0000462,0,0.0113945,0.0076487,0.0752527,0.076,0.0007473,>=0% & <0.5%
0,305922,2080,1,1,353.8415222,0,0.7211539,0,0,0.0288462,0,0.2115385,0,0,0,0,0.0384615,1,0,0,0,1,2000,2000,60,60,60,7015,7.698229,7.698229,2000,1,0,0,7. Gauteng,82. Metsweding District Municipality,,,1500,,,,,200,,,60,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,80,,,,,,,,,,2000,,1. Rural Formal,,0,0,1,0,0,0,0,2000,2000,,353.8415,353.8415,0,0,0,60,0,440,0,0,0,80,1,1,0,0,0,0,1,353,DW Household,,,,1,2.08,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0634615,0,0,0,0.0078269,0,0,0,-0.0001442,0,0,0.0026154,0.0737596,0.076,0.0022404,>=0% & <0.5%
1,305926,2768,6,1,337.6287537,0.2510838,0.3612717,0.0433526,0,0.0021676,0,0,0,0.0036127,0,0.1445087,0.1940029,0,6,0,0,1,1920,1920,45,45,45,1023,9.853734,9.853734,1920,0,0,0,1. Western Cape,3. Overberg District Municipality,250,,1000,120,,,,,,,6,,,,,,,400,150,280,15,,,,,,,,,,,,,,,,,,,,,,,,,10,50,350,,,137,,,,,,,5,3. Urban Formal,,1,0,1,0,0,0,0,1920,1920,,337.6288,337.6288,695,120,0,6,0,0,0,10,0,537,1,0,1,0,0,0,1,337,DW Household,,,,0,2.768,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0317919,0.0022543,0,0.0143118,0,0,0,0.0093931,-0.0000108,0,0.0003143,0.0131922,0.0712467,0.076,0.0047533,>=0% & <0.5%
1,305934,2988,6,1,309.9330139,0.0502008,0.6024097,0.0562249,0,0.1004016,0.0468541,0.0552209,0,0.0384873,0,0,0.0502008,0,6,0,0,1,400,400,40,40,40,2008,2.309469,2.309469,400,0,0,0,2. Eastern Cape,10. Cacadu District Municipality,50,,1800,68,100,,,100,,,300,,,,,,,,,100,,,,50,,,,,,65,,,,,140,,,,,,,,,,65,50,100,,,,,,,,,,2000,,3. Urban Formal,,0,0,1,0,0,0,0,400,400,,309.933,309.933,150,168,0,300,140,165,0,115,0,150,1,0,1,0,0,0,1,309,DW Household,,,,1,2.988,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0530121,0.0029237,0.0025301,0.0028614,0.0020432,0,0,0,-0.000502,0,0.0033484,0.0034137,0.0696305,0.076,0.0063695,>=0.5% & <1%
1,305936,3455,9,1,534.7156982,0.0868307,0.6657019,0.0347323,0,0.0434153,0,0.1013025,0,0,0,0,0.0680174,0,9,0,0,1,1500,1500,120,40,40,3005,8.660508,8.660508,5900,0,0,0,3. Northern Cape,6. Namakwa District Municipality,,,2300,120,,,,350,,,150,,,,,,,,,300,,,,85,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,6000,,3. Urban Formal,,1,0,0,0,0,0,0,1500,1500,,534.7157,534.7157,300,120,0,150,0,350,0,0,0,235,0,0,1,0,0,0,1,534,DW Household,,,,1,3.455,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0585818,0.0018061,0,0.0049493,0.0037482,0,0,0,-0.0002171,0,0,0.0046252,0.0734935,0.076,0.0025065,>=0% & <0.5%
1,305939,1437,2,1,238.5236053,0.1461378,0.5567154,0,0,0.0695894,0,0.0347947,0.1391788,0,0,0,0.0535839,2,0,0,0,1,300,300,2,2,2,4006,34.64203,34.64203,300,0,0,0,4. Free State,16. Xhariep District Municipality,,,800,,,,,50,,,100,,,,,,,,,200,10,,,,,55,,,,,,,,,,,,200,,,,,,,,,22,,,,,,,,,,,,3. Urban Formal,,1,1,1,0,0,0,0,300,300,,238.5236,238.5236,210,0,0,100,0,50,200,0,0,77,1,1,0,0,0,0,1,238,DW Household,,,,1,1.437,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.048991,0,0,0.0083299,0.0012874,0.0064022,0,0,-0.0003479,0,0,0.0036437,0.0683062,0.076,0.0076938,>=0.5% & <1%
1,305955,1950,3,1,1263.930298,0.3076923,0.2051282,0.0615385,0.1641026,0.0410256,0,0.0410256,0,0.0512821,0,0,0.1282051,3,0,0,0,1,2100,2100,20,20,20,4013,24.24942,24.24942,2100,0,0,0,4. Free State,19. Thabo Mofutsanyane District Municipality,550,,400,,120,260,,80,,60,80,,,,,,,,,50,,,,120,,100,,,,,,,,,,,,,,,,,,,100,,30,,,,,,,,,,4300,,3. Urban Formal,,1,0,1,0,0,0,0,2100,2100,,1263.93,1263.93,600,120,320,80,0,80,0,100,0,250,1,1,0,0,0,0,1,1263,DW Household,,,,0,1.95,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0180513,0.0032,0,0.0175385,0.0015179,0,0,0,-0.0002051,0.0044308,0.0044615,0.0087179,0.0577128,0.076,0.0182872,>=1%
0,305958,738,4,1,333.4484558,0.098916,0.4065041,0,0,0,0.0203252,0,0.1355014,0.0271003,0,0.1084011,0.203252,4,0,0,0,1,750,750,45,45,45,9031,3.849115,3.849115,750,0,1,0,9. Limpopo,83. Sekhukhune Cross Boundary District Municipality,,,300,,,,,,,,,,,,,,,80,,50,23,,,30,,,,,,,,,,,15,,,,,,100,,,,,20,70,50,,,,,,,,,1210,,2. Tribal Authority Areas,,1,0,0,0,0,0,0,750,750,,333.4485,333.4485,73,0,0,0,15,0,100,20,0,150,1,1,0,0,0,0,1,333,DW Household,,,,0,0.738,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0357724,0,0.0010976,0.0056382,0,0.0062331,0,0.0070461,0,0,0.0023577,0.0138211,0.0719661,0.076,0.0040339,>=0% & <0.5%
0,305959,950,2,1,902.3045044,0.4210526,0.5263158,0,0,0,0,0,0,0,0,0,0.0526316,2,0,0,0,1,1800,1800,80,35,35,9034,11.87727,11.87727,3300,0,0,1,7. Gauteng,76. City Of Tshwane Metropolitan Municipality,250,,500,,,,,,,,,,,,,,,,,150,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,,4. Urban Informal,,1,0,0,0,0,0,0,1800,1800,,902.3045,902.3045,400,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,1,902,DW Household,,1,1,1,0.95,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0463158,0,0,0.024,0,0,0,0,0,0,0,0.0035789,0.0738947,0.076,0.0021053,>=0% & <0.5%
0,305966,1060,3,1,1502.664429,0.1415094,0.4716981,0.1886792,0,0,0,0.1415094,0,0,0,0,0.0566038,3,0,0,0,1,1200,1200,40,40,40,6014,6.928406,6.928406,1200,1,0,0,6. North West,38. Central District Municipality,,,500,50,150,,,150,,,,,,,,,,,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,2200,,1. Rural Formal,,1,1,0,0,0,0,0,1200,1200,,1502.664,1502.664,150,200,0,0,0,150,0,0,0,60,1,1,0,0,0,0,1,1502,DW Household,,,,0,1.06,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0415094,0.0098113,0,0.008066,0.0052358,0,0,0,0,0,0,0.0038491,0.0684717,0.076,0.0075283,>=0.5% & <1%
0,305969,660,2,0,261.8164673,0.1515152,0.7575758,0,0,0.0909091,0,0,0,0,0,0,0,2,0,0,0,1,0,2728,85,85,0,6030,7.435848,,2728,1,0,0,3. Northern Cape,8. Siyanda District Municipality,,,500,,,,,,,,60,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,,1. Rural Formal,,0,0,0,0,0,0,0,,1364,,0,523.6329,100,0,0,60,0,0,0,0,0,0,,1,0,0,0,0,1,261,DW Employer,,,,1,0.66,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0666667,0,0,0.0086364,0,0,0,0,-0.0004545,0,0,0,0.0748485,0.076,0.0011515,>=0% & <0.5%
0,305979,600,1,0,1212.819336,0.2833333,0.5,0,0,0.05,0,0.0833333,0,0,0,0,0.0833333,1,0,0,0,1,0,1500,30,30,0,5066,11.54734,,1500,1,0,0,5. KwaZulu-Natal,29. Ilembe District Municipality,70,,300,,,,,50,,,30,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,1500,,1. Rural Formal,,0,0,0,0,0,0,0,,1500,,0,1212.819,170,0,0,30,0,50,0,0,0,50,,1,0,0,0,0,1,1212,DW Employer,,,,0,0.6,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.044,0,0,0.01615,0.0030833,0,0,0,-0.00025,0,0,0.0056667,0.06865,0.076,0.00735,>=0.5% & <1%
